id,no2,no2_adm2
1734,4.8554619401013664e-5,4.833048030447129e-5
1839,4.834754313289291e-5,4.833048030447129e-5
1841,4.796339456426433e-5,4.833048030447129e-5
1843,4.79137508160657e-5,4.833048030447129e-5
1844,4.805508462848701e-5,4.833048030447129e-5
1845,4.8614925073140715e-5,4.833048030447129e-5
1846,4.875829659374666e-5,4.833048030447129e-5
1847,4.854185538650882e-5,4.833048030447129e-5
1848,4.8273590740993805e-5,4.833048030447129e-5
1849,4.8401356106365776e-5,4.833048030447129e-5
1850,4.831610310087272e-5,4.833048030447129e-5
1851,4.844326207525053e-5,4.833048030447129e-5
1852,4.8723378834666146e-5,4.833048030447129e-5
1853,4.872899709639239e-5,4.833048030447129e-5
1854,4.862949135748673e-5,4.833048030447129e-5
1855,4.8513253039064035e-5,4.833048030447129e-5
1856,4.855689409752492e-5,4.833048030447129e-5
1857,4.8606839555380385e-5,4.833048030447129e-5
1858,4.878746063185807e-5,4.833048030447129e-5
1859,4.911433546975826e-5,4.833048030447129e-5
1860,4.92169100159532e-5,4.833048030447129e-5
1861,4.821110697404899e-5,4.833048030447129e-5
1862,4.829726931198129e-5,4.833048030447129e-5
1863,4.867209149929001e-5,4.833048030447129e-5
1865,4.903277541557275e-5,4.833048030447129e-5
1995,4.825101913274477e-5,4.833048030447129e-5
1997,4.830535607152869e-5,4.833048030447129e-5
1998,4.832353946938955e-5,4.833048030447129e-5
1999,4.875948272841811e-5,4.833048030447129e-5
2000,4.87461045098223e-5,4.833048030447129e-5
2001,4.867691935679697e-5,4.833048030447129e-5
2002,4.8436233780483445e-5,4.833048030447129e-5
2003,4.847019685975311e-5,4.833048030447129e-5
2004,4.864909759700929e-5,4.833048030447129e-5
2005,4.8810358843169563e-5,4.833048030447129e-5
2006,4.881698252403851e-5,4.833048030447129e-5
2007,4.8642039875015636e-5,4.833048030447129e-5
2008,4.8597063300495646e-5,4.833048030447129e-5
2009,4.8553858117303805e-5,4.833048030447129e-5
2010,4.8549834718231674e-5,4.833048030447129e-5
2011,4.8512970626652456e-5,4.833048030447129e-5
2012,4.8599119087218744e-5,4.833048030447129e-5
2013,4.8887668509884895e-5,4.833048030447129e-5
2014,4.92528554581243e-5,4.833048030447129e-5
2015,4.9413897066433536e-5,4.833048030447129e-5
2016,4.9387867408919235e-5,4.833048030447129e-5
2017,4.907960089551728e-5,4.833048030447129e-5
2018,4.864491724895174e-5,4.833048030447129e-5
2019,4.8384998381568264e-5,4.833048030447129e-5
2020,4.8180997040496615e-5,4.833048030447129e-5
2021,4.818570532324882e-5,4.833048030447129e-5
2022,4.833422028554132e-5,4.833048030447129e-5
2023,4.8462574206116145e-5,4.833048030447129e-5
2024,4.88494855925056e-5,4.833048030447129e-5
2026,4.900042949030872e-5,4.833048030447129e-5
2193,4.806574634905019e-5,4.833048030447129e-5
2195,4.809831592911731e-5,4.833048030447129e-5
2197,4.815994584022697e-5,4.833048030447129e-5
2198,4.840766850795725e-5,4.833048030447129e-5
2199,4.882156002019248e-5,4.833048030447129e-5
2200,4.878963193775849e-5,4.833048030447129e-5
2201,4.869486886575976e-5,4.833048030447129e-5
2202,4.862305473156554e-5,4.833048030447129e-5
2203,4.8648791977153786e-5,4.833048030447129e-5
2204,4.8663929356155175e-5,4.833048030447129e-5
2205,4.863796464965782e-5,4.833048030447129e-5
2206,4.830330907724703e-5,4.833048030447129e-5
2207,4.825747987949671e-5,4.833048030447129e-5
2208,4.842976977433739e-5,4.833048030447129e-5
2209,4.8215413376972137e-5,4.833048030447129e-5
2210,4.8145257432171596e-5,4.833048030447129e-5
2211,4.823202930797235e-5,4.833048030447129e-5
2212,4.8867177048732335e-5,4.833048030447129e-5
2213,4.921186768428271e-5,4.833048030447129e-5
2214,4.924798651510714e-5,4.833048030447129e-5
2215,4.915521622581597e-5,4.833048030447129e-5
2216,4.935219622413274e-5,4.833048030447129e-5
2217,4.92827475321868e-5,4.833048030447129e-5
2218,4.8973878140733076e-5,4.833048030447129e-5
2219,4.866545926463944e-5,4.833048030447129e-5
2220,4.8527989403166416e-5,4.833048030447129e-5
2221,4.844222074205022e-5,4.833048030447129e-5
2222,4.863603672445262e-5,4.833048030447129e-5
2223,4.876741365958016e-5,4.833048030447129e-5
2224,4.906711986168248e-5,4.833048030447129e-5
2226,4.919181584740217e-5,4.833048030447129e-5
2399,4.802741638973026e-5,4.833048030447129e-5
2401,4.7986383304143984e-5,4.833048030447129e-5
2402,4.794994114712321e-5,4.833048030447129e-5
2403,4.8193429215557164e-5,4.833048030447129e-5
2404,4.867092001535866e-5,4.833048030447129e-5
2405,4.8436831716795914e-5,4.833048030447129e-5
2406,4.839195799641555e-5,4.833048030447129e-5
2407,4.859940736494601e-5,4.833048030447129e-5
2408,4.88007235640064e-5,4.833048030447129e-5
2409,4.884304455927614e-5,4.833048030447129e-5
2410,4.867195211549508e-5,4.833048030447129e-5
2411,4.831381651891898e-5,4.833048030447129e-5
2412,4.845788831557153e-5,4.833048030447129e-5
2413,4.871442865453896e-5,4.833048030447129e-5
2414,4.8280476243401356e-5,4.833048030447129e-5
2415,4.799570412917239e-5,4.833048030447129e-5
2416,4.813010542382501e-5,4.833048030447129e-5
2417,4.871496155713076e-5,4.833048030447129e-5
2418,4.917063112353001e-5,4.833048030447129e-5
2419,4.930424110761309e-5,4.833048030447129e-5
2420,4.91741995123376e-5,4.833048030447129e-5
2421,4.9213745272099965e-5,4.833048030447129e-5
2422,4.914839990336567e-5,4.833048030447129e-5
2423,4.930595479366986e-5,4.833048030447129e-5
2424,4.899732783990764e-5,4.833048030447129e-5
2425,4.890005895509336e-5,4.833048030447129e-5
2426,4.8915479112332295e-5,4.833048030447129e-5
2427,4.896894994385367e-5,4.833048030447129e-5
2428,4.8961634812686326e-5,4.833048030447129e-5
2429,4.9194590373994216e-5,4.833048030447129e-5
2431,4.924852253869085e-5,4.833048030447129e-5
2604,4.791769041627038e-5,4.833048030447129e-5
2606,4.7829307033165425e-5,4.833048030447129e-5
2607,4.811403002482529e-5,4.833048030447129e-5
2608,4.852898329339273e-5,4.833048030447129e-5
2609,4.886336966442947e-5,4.833048030447129e-5
2610,4.8475204972467384e-5,4.833048030447129e-5
2611,4.833602899568044e-5,4.833048030447129e-5
2612,4.855546086009584e-5,4.833048030447129e-5
2613,4.865482518797452e-5,4.833048030447129e-5
2614,4.8587170069214016e-5,4.833048030447129e-5
2615,4.876122816785855e-5,4.833048030447129e-5
2616,4.877662754578408e-5,4.833048030447129e-5
2617,4.868655183027147e-5,4.833048030447129e-5
2618,4.870203707756751e-5,4.833048030447129e-5
2619,4.824535172569554e-5,4.833048030447129e-5
2620,4.801415768717365e-5,4.833048030447129e-5
2621,4.814513787735857e-5,4.833048030447129e-5
2622,4.8236167177304176e-5,4.833048030447129e-5
2623,4.848468330312693e-5,4.833048030447129e-5
2624,4.8858027361195556e-5,4.833048030447129e-5
2625,4.9210502272271576e-5,4.833048030447129e-5
2626,4.921270892049612e-5,4.833048030447129e-5
2627,4.910603863287086e-5,4.833048030447129e-5
2628,4.921756680522995e-5,4.833048030447129e-5
2629,4.915171907587056e-5,4.833048030447129e-5
2630,4.893639422689623e-5,4.833048030447129e-5
2631,4.880217322117066e-5,4.833048030447129e-5
2632,4.9099840365021655e-5,4.833048030447129e-5
2633,4.941681282144531e-5,4.833048030447129e-5
2635,4.941972747807295e-5,4.833048030447129e-5
2637,4.912118222779516e-5,4.833048030447129e-5
2822,4.8232866357241516e-5,4.833048030447129e-5
2824,4.808856181039701e-5,4.833048030447129e-5
2826,4.770290875336471e-5,4.833048030447129e-5
2827,4.777198771884353e-5,4.833048030447129e-5
2828,4.814614552214001e-5,4.833048030447129e-5
2829,4.853826641503496e-5,4.833048030447129e-5
2830,4.86770306039132e-5,4.833048030447129e-5
2831,4.883427488775625e-5,4.833048030447129e-5
2832,4.886390500800062e-5,4.833048030447129e-5
2833,4.864915457671117e-5,4.833048030447129e-5
2834,4.860482293798552e-5,4.833048030447129e-5
2835,4.886802866870454e-5,4.833048030447129e-5
2836,4.8922667266960514e-5,4.833048030447129e-5
2837,4.868481807043291e-5,4.833048030447129e-5
2838,4.864888037097866e-5,4.833048030447129e-5
2839,4.814798096487543e-5,4.833048030447129e-5
2840,4.822749815845513e-5,4.833048030447129e-5
2841,4.8590741167064693e-5,4.833048030447129e-5
2842,4.854290677383076e-5,4.833048030447129e-5
2843,4.85155344293304e-5,4.833048030447129e-5
2844,4.881355976039274e-5,4.833048030447129e-5
2845,4.927645225305527e-5,4.833048030447129e-5
2846,4.9329522151645375e-5,4.833048030447129e-5
2847,4.910213610489032e-5,4.833048030447129e-5
2848,4.887244071016702e-5,4.833048030447129e-5
2849,4.8934533433635936e-5,4.833048030447129e-5
2850,4.8819647188098565e-5,4.833048030447129e-5
2851,4.89476250331266e-5,4.833048030447129e-5
2852,4.9129802215433374e-5,4.833048030447129e-5
2853,4.941417897400966e-5,4.833048030447129e-5
2855,4.962206026005911e-5,4.833048030447129e-5
3045,4.852797577615513e-5,4.833048030447129e-5
3047,4.8281947638426376e-5,4.833048030447129e-5
3048,4.801787906575109e-5,4.833048030447129e-5
3049,4.8068182579501256e-5,4.833048030447129e-5
3050,4.812755797257509e-5,4.833048030447129e-5
3051,4.8399691453071614e-5,4.833048030447129e-5
3052,4.879999271992916e-5,4.833048030447129e-5
3053,4.919485079342161e-5,4.833048030447129e-5
3054,4.916985713903145e-5,4.833048030447129e-5
3055,4.8816560764580585e-5,4.833048030447129e-5
3056,4.8532729409360794e-5,4.833048030447129e-5
3057,4.8672137876279307e-5,4.833048030447129e-5
3058,4.89227198037777e-5,4.833048030447129e-5
3059,4.864384444704234e-5,4.833048030447129e-5
3060,4.858770625704379e-5,4.833048030447129e-5
3061,4.831740143041804e-5,4.833048030447129e-5
3062,4.835800485556504e-5,4.833048030447129e-5
3063,4.859509771384524e-5,4.833048030447129e-5
3064,4.861668049293955e-5,4.833048030447129e-5
3065,4.844929650355604e-5,4.833048030447129e-5
3066,4.885484912878259e-5,4.833048030447129e-5
3067,4.9337233858456734e-5,4.833048030447129e-5
3068,4.917189834820696e-5,4.833048030447129e-5
3069,4.887675322834533e-5,4.833048030447129e-5
3070,4.867786434042506e-5,4.833048030447129e-5
3071,4.875091716474808e-5,4.833048030447129e-5
3072,4.878594620615882e-5,4.833048030447129e-5
3073,4.8846415739898575e-5,4.833048030447129e-5
3074,4.915993433904123e-5,4.833048030447129e-5
3075,4.951543766189747e-5,4.833048030447129e-5
3077,4.964113355070617e-5,4.833048030447129e-5
3267,4.8400457463236546e-5,4.833048030447129e-5
3269,4.8072898438991494e-5,4.833048030447129e-5
3271,4.795333689844558e-5,4.833048030447129e-5
3273,4.821096088704348e-5,4.833048030447129e-5
3274,4.8570247575409694e-5,4.833048030447129e-5
3275,4.8558494288549894e-5,4.833048030447129e-5
3276,4.902525114867129e-5,4.833048030447129e-5
3277,4.948884569985271e-5,4.833048030447129e-5
3278,4.933494150486772e-5,4.833048030447129e-5
3279,4.910985930334382e-5,4.833048030447129e-5
3280,4.88709424064782e-5,4.833048030447129e-5
3281,4.8767068777743025e-5,4.833048030447129e-5
3282,4.918624791283092e-5,4.833048030447129e-5
3283,4.901160384795173e-5,4.833048030447129e-5
3284,4.8679387986861144e-5,4.833048030447129e-5
3285,4.823241633552278e-5,4.833048030447129e-5
3286,4.8202071830069145e-5,4.833048030447129e-5
3287,4.8486360410629966e-5,4.833048030447129e-5
3288,4.8780160350557584e-5,4.833048030447129e-5
3289,4.8729882333779404e-5,4.833048030447129e-5
3290,4.91337627882694e-5,4.833048030447129e-5
3291,4.9550324608379786e-5,4.833048030447129e-5
3292,4.916488915635599e-5,4.833048030447129e-5
3293,4.868937066841513e-5,4.833048030447129e-5
3294,4.847691633692199e-5,4.833048030447129e-5
3295,4.860313439488433e-5,4.833048030447129e-5
3296,4.8788267869300323e-5,4.833048030447129e-5
3297,4.8966202425455804e-5,4.833048030447129e-5
3298,4.945376248777254e-5,4.833048030447129e-5
3299,4.9547806967988896e-5,4.833048030447129e-5
3301,4.9443409524542886e-5,4.833048030447129e-5
3503,4.772643413009997e-5,4.833048030447129e-5
3505,4.812023405979951e-5,4.833048030447129e-5
3506,4.8542432925394634e-5,4.833048030447129e-5
3507,4.893391916295501e-5,4.833048030447129e-5
3508,4.9544843116415386e-5,4.833048030447129e-5
3509,4.988153103550905e-5,4.833048030447129e-5
3510,4.974346240235923e-5,4.833048030447129e-5
3511,4.950102159580138e-5,4.833048030447129e-5
3512,4.9314671063096356e-5,4.833048030447129e-5
3513,4.9149026047299354e-5,4.833048030447129e-5
3514,4.938724592325313e-5,4.833048030447129e-5
3515,4.915442832301454e-5,4.833048030447129e-5
3516,4.886594985609678e-5,4.833048030447129e-5
3517,4.838800981965957e-5,4.833048030447129e-5
3518,4.816379515442655e-5,4.833048030447129e-5
3519,4.8070741723165755e-5,4.833048030447129e-5
3520,4.8419028207626154e-5,4.833048030447129e-5
3521,4.8751965676913645e-5,4.833048030447129e-5
3522,4.935664828930274e-5,4.833048030447129e-5
3523,4.94986665034489e-5,4.833048030447129e-5
3524,4.923510580508098e-5,4.833048030447129e-5
3525,4.872074711672974e-5,4.833048030447129e-5
3526,4.852153397805903e-5,4.833048030447129e-5
3527,4.8405494947161775e-5,4.833048030447129e-5
3528,4.852851414366361e-5,4.833048030447129e-5
3529,4.8866967597716e-5,4.833048030447129e-5
3530,4.9169963288550505e-5,4.833048030447129e-5
3531,4.9098343782366815e-5,4.833048030447129e-5
3533,4.918193358266245e-5,4.833048030447129e-5
3535,4.8892952020387605e-5,4.833048030447129e-5
3729,4.7880330449509447e-5,4.833048030447129e-5
3731,4.813233561067559e-5,4.833048030447129e-5
3732,4.872958550314047e-5,4.833048030447129e-5
3733,4.9102208041298685e-5,4.833048030447129e-5
3734,4.957173538470444e-5,4.833048030447129e-5
3735,4.9552761583366476e-5,4.833048030447129e-5
3736,4.938849367535814e-5,4.833048030447129e-5
3737,4.926407763494277e-5,4.833048030447129e-5
3738,4.9136741626908714e-5,4.833048030447129e-5
3739,4.9246618828416586e-5,4.833048030447129e-5
3740,4.932358894338443e-5,4.833048030447129e-5
3741,4.897775809096949e-5,4.833048030447129e-5
3742,4.877472169092165e-5,4.833048030447129e-5
3743,4.8425553365453514e-5,4.833048030447129e-5
3744,4.824118803402954e-5,4.833048030447129e-5
3745,4.822640562444557e-5,4.833048030447129e-5
3746,4.843678819925202e-5,4.833048030447129e-5
3747,4.862878100604282e-5,4.833048030447129e-5
3748,4.906398406832576e-5,4.833048030447129e-5
3749,4.934251117814397e-5,4.833048030447129e-5
3750,4.9359329611112655e-5,4.833048030447129e-5
3751,4.8868122607071624e-5,4.833048030447129e-5
3752,4.873980414698376e-5,4.833048030447129e-5
3753,4.8596909900075485e-5,4.833048030447129e-5
3754,4.853318491064073e-5,4.833048030447129e-5
3755,4.867666297165536e-5,4.833048030447129e-5
3756,4.888860226100469e-5,4.833048030447129e-5
3757,4.8722212196835555e-5,4.833048030447129e-5
3758,4.8661193978222916e-5,4.833048030447129e-5
3760,4.902863410647508e-5,4.833048030447129e-5
3762,4.871422103393184e-5,4.833048030447129e-5
3955,4.886952211960275e-5,4.833048030447129e-5
3957,4.824115153849137e-5,4.833048030447129e-5
3959,4.8349349575486994e-5,4.833048030447129e-5
3960,4.880454165896557e-5,4.833048030447129e-5
3961,4.890855156697435e-5,4.833048030447129e-5
3962,4.9003666810501846e-5,4.833048030447129e-5
3963,4.89614396804626e-5,4.833048030447129e-5
3964,4.904317448164725e-5,4.833048030447129e-5
3965,4.889392537293263e-5,4.833048030447129e-5
3966,4.874381952789008e-5,4.833048030447129e-5
3967,4.885460417270703e-5,4.833048030447129e-5
3968,4.884557877558938e-5,4.833048030447129e-5
3969,4.857492402967762e-5,4.833048030447129e-5
3970,4.858636819445752e-5,4.833048030447129e-5
3971,4.839555803117182e-5,4.833048030447129e-5
3972,4.839676871386003e-5,4.833048030447129e-5
3973,4.858807802632843e-5,4.833048030447129e-5
3974,4.844613990232363e-5,4.833048030447129e-5
3975,4.830062593648723e-5,4.833048030447129e-5
3976,4.86458707909734e-5,4.833048030447129e-5
3977,4.870795660924059e-5,4.833048030447129e-5
3978,4.8609622761749255e-5,4.833048030447129e-5
3979,4.85128255828028e-5,4.833048030447129e-5
3980,4.891449828382242e-5,4.833048030447129e-5
3981,4.895136642439031e-5,4.833048030447129e-5
3982,4.8627088887724005e-5,4.833048030447129e-5
3983,4.868455618008935e-5,4.833048030447129e-5
3984,4.8819183619577986e-5,4.833048030447129e-5
3985,4.8668620763877166e-5,4.833048030447129e-5
3986,4.846142498673308e-5,4.833048030447129e-5
3987,4.884066784688885e-5,4.833048030447129e-5
3989,4.8802965364794096e-5,4.833048030447129e-5
4182,4.864895901064191e-5,4.833048030447129e-5
4184,4.863804882782793e-5,4.833048030447129e-5
4185,4.8773021429723524e-5,4.833048030447129e-5
4186,4.8822897376725955e-5,4.833048030447129e-5
4187,4.848823332399848e-5,4.833048030447129e-5
4188,4.845613728217006e-5,4.833048030447129e-5
4189,4.885239679338123e-5,4.833048030447129e-5
4190,4.875784083702885e-5,4.833048030447129e-5
4191,4.868976814556609e-5,4.833048030447129e-5
4192,4.863767284557068e-5,4.833048030447129e-5
4193,4.874544630351119e-5,4.833048030447129e-5
4194,4.8519808254354187e-5,4.833048030447129e-5
4195,4.83612634478401e-5,4.833048030447129e-5
4196,4.8144691716243866e-5,4.833048030447129e-5
4197,4.8265111246393465e-5,4.833048030447129e-5
4198,4.8472045744073886e-5,4.833048030447129e-5
4199,4.828096751422522e-5,4.833048030447129e-5
4200,4.8188694334578135e-5,4.833048030447129e-5
4201,4.8213202208043645e-5,4.833048030447129e-5
4202,4.7976103031183746e-5,4.833048030447129e-5
4203,4.810914508472531e-5,4.833048030447129e-5
4204,4.8578261956487624e-5,4.833048030447129e-5
4205,4.881681263532726e-5,4.833048030447129e-5
4206,4.838626350874485e-5,4.833048030447129e-5
4207,4.8271760999759044e-5,4.833048030447129e-5
4208,4.862062217888579e-5,4.833048030447129e-5
4209,4.889321351343807e-5,4.833048030447129e-5
4210,4.891932011854094e-5,4.833048030447129e-5
4211,4.834439908266294e-5,4.833048030447129e-5
4212,4.841512409445681e-5,4.833048030447129e-5
4214,4.859124075536052e-5,4.833048030447129e-5
4216,4.8400164036281267e-5,4.833048030447129e-5
4408,4.871083599287907e-5,4.833048030447129e-5
4410,4.854122305898978e-5,4.833048030447129e-5
4412,4.868339228535518e-5,4.833048030447129e-5
4413,4.8743143152944716e-5,4.833048030447129e-5
4414,4.8430483009921565e-5,4.833048030447129e-5
4415,4.8341041194746646e-5,4.833048030447129e-5
4416,4.8688130586665964e-5,4.833048030447129e-5
4417,4.884436479907742e-5,4.833048030447129e-5
4418,4.878195485734894e-5,4.833048030447129e-5
4419,4.870058000064243e-5,4.833048030447129e-5
4420,4.844363479976513e-5,4.833048030447129e-5
4421,4.8217113214975856e-5,4.833048030447129e-5
4422,4.7916501505233114e-5,4.833048030447129e-5
4423,4.802421438130726e-5,4.833048030447129e-5
4424,4.8206827388769415e-5,4.833048030447129e-5
4425,4.813150431108736e-5,4.833048030447129e-5
4426,4.779959229332425e-5,4.833048030447129e-5
4427,4.776427028880734e-5,4.833048030447129e-5
4428,4.790854617082975e-5,4.833048030447129e-5
4429,4.7655682597080005e-5,4.833048030447129e-5
4430,4.7915953884198196e-5,4.833048030447129e-5
4431,4.837727900361887e-5,4.833048030447129e-5
4432,4.848614024093925e-5,4.833048030447129e-5
4433,4.819240760093229e-5,4.833048030447129e-5
4434,4.809665401171832e-5,4.833048030447129e-5
4435,4.853624276240587e-5,4.833048030447129e-5
4436,4.9064100939512055e-5,4.833048030447129e-5
4437,4.891939394157273e-5,4.833048030447129e-5
4438,4.8341567148121324e-5,4.833048030447129e-5
4439,4.84373877780022e-5,4.833048030447129e-5
4441,4.863782824985309e-5,4.833048030447129e-5
4443,4.852008627179076e-5,4.833048030447129e-5
4634,4.844549960350308e-5,4.833048030447129e-5
4637,4.855921054487098e-5,4.833048030447129e-5
4639,4.8534798555576035e-5,4.833048030447129e-5
4641,4.864751694050075e-5,4.833048030447129e-5
4643,4.861796813929633e-5,4.833048030447129e-5
4645,4.856777027092175e-5,4.833048030447129e-5
4647,4.837544652829546e-5,4.833048030447129e-5
4649,4.842050507956376e-5,4.833048030447129e-5
4651,4.869458035437667e-5,4.833048030447129e-5
4652,4.821766712496015e-5,4.833048030447129e-5
4653,4.797947276612049e-5,4.833048030447129e-5
4654,4.769919401330357e-5,4.833048030447129e-5
4655,4.803853470552762e-5,4.833048030447129e-5
4656,4.824139056572705e-5,4.833048030447129e-5
4657,4.804367225361879e-5,4.833048030447129e-5
4658,4.765620386854012e-5,4.833048030447129e-5
4659,4.754875456946437e-5,4.833048030447129e-5
4660,4.764748082080897e-5,4.833048030447129e-5
4661,4.7624908570567994e-5,4.833048030447129e-5
4662,4.802404553076951e-5,4.833048030447129e-5
4663,4.827325997428377e-5,4.833048030447129e-5
4664,4.8266664523371966e-5,4.833048030447129e-5
4665,4.8341615127361133e-5,4.833048030447129e-5
4666,4.8253674868200515e-5,4.833048030447129e-5
4667,4.813300930552791e-5,4.833048030447129e-5
4668,4.8254454205233025e-5,4.833048030447129e-5
4669,4.8347365509186024e-5,4.833048030447129e-5
4670,4.823131319321022e-5,4.833048030447129e-5
4671,4.855950647785391e-5,4.833048030447129e-5
4672,4.886490384153461e-5,4.833048030447129e-5
4674,4.865508965528326e-5,4.833048030447129e-5
4676,4.848010209084258e-5,4.833048030447129e-5
4878,4.8052094845840695e-5,4.833048030447129e-5
4880,4.802188834476531e-5,4.833048030447129e-5
4881,4.786391179058136e-5,4.833048030447129e-5
4882,4.765111595669264e-5,4.833048030447129e-5
4883,4.800480109528186e-5,4.833048030447129e-5
4884,4.8230239409770434e-5,4.833048030447129e-5
4885,4.793347065739805e-5,4.833048030447129e-5
4886,4.7744949688673956e-5,4.833048030447129e-5
4887,4.7358343212988096e-5,4.833048030447129e-5
4888,4.710239237660042e-5,4.833048030447129e-5
4889,4.706559864642465e-5,4.833048030447129e-5
4890,4.7241154095112766e-5,4.833048030447129e-5
4891,4.748267373629069e-5,4.833048030447129e-5
4892,4.781576910104662e-5,4.833048030447129e-5
4893,4.8158724076572594e-5,4.833048030447129e-5
4894,4.813592040539336e-5,4.833048030447129e-5
4895,4.7759422090389016e-5,4.833048030447129e-5
4896,4.781621481292812e-5,4.833048030447129e-5
4897,4.776630184500413e-5,4.833048030447129e-5
4898,4.809333413866542e-5,4.833048030447129e-5
4899,4.848016849145931e-5,4.833048030447129e-5
4900,4.8672630738443765e-5,4.833048030447129e-5
4901,4.842351812214078e-5,4.833048030447129e-5
4903,4.8261066616308984e-5,4.833048030447129e-5
5094,4.7748366099885905e-5,4.833048030447129e-5
5096,4.779900624193956e-5,4.833048030447129e-5
5097,4.797258570859763e-5,4.833048030447129e-5
5098,4.810958773449747e-5,4.833048030447129e-5
5099,4.804608672356189e-5,4.833048030447129e-5
5100,4.7500794058516513e-5,4.833048030447129e-5
5101,4.73610622425514e-5,4.833048030447129e-5
5102,4.722639683153346e-5,4.833048030447129e-5
5103,4.722076213564325e-5,4.833048030447129e-5
5104,4.700586984089821e-5,4.833048030447129e-5
5105,4.703881245098857e-5,4.833048030447129e-5
5106,4.727364125452857e-5,4.833048030447129e-5
5107,4.757881908265945e-5,4.833048030447129e-5
5108,4.7623671762381176e-5,4.833048030447129e-5
5109,4.761628876315059e-5,4.833048030447129e-5
5110,4.751063569205641e-5,4.833048030447129e-5
5111,4.788432841690141e-5,4.833048030447129e-5
5112,4.792614132947493e-5,4.833048030447129e-5
5113,4.814224991128844e-5,4.833048030447129e-5
5114,4.816494086351492e-5,4.833048030447129e-5
5115,4.802989296023194e-5,4.833048030447129e-5
5116,4.790330436996745e-5,4.833048030447129e-5
5118,4.777887700936083e-5,4.833048030447129e-5
5323,4.811972106363189e-5,4.833048030447129e-5
5324,4.820845379022877e-5,4.833048030447129e-5
5325,4.8076252423108225e-5,4.833048030447129e-5
5326,4.785997065201426e-5,4.833048030447129e-5
5327,4.7383249678426355e-5,4.833048030447129e-5
5328,4.7306399187054117e-5,4.833048030447129e-5
5329,4.735888222506059e-5,4.833048030447129e-5
5330,4.746024630694688e-5,4.833048030447129e-5
5331,4.719406731407695e-5,4.833048030447129e-5
5332,4.687886769504432e-5,4.833048030447129e-5
5333,4.702001161069071e-5,4.833048030447129e-5
5334,4.760827464654467e-5,4.833048030447129e-5
5335,4.764699918087408e-5,4.833048030447129e-5
5336,4.751835827280532e-5,4.833048030447129e-5
5337,4.7518131850645285e-5,4.833048030447129e-5
5338,4.769907773749331e-5,4.833048030447129e-5
5339,4.781558230764358e-5,4.833048030447129e-5
5340,4.818641153455792e-5,4.833048030447129e-5
5341,4.7927693919578764e-5,4.833048030447129e-5
5342,4.758443009108374e-5,4.833048030447129e-5
5343,4.769324906975473e-5,4.833048030447129e-5
5345,4.781698673338987e-5,4.833048030447129e-5
5568,4.864886090916146e-5,4.833048030447129e-5
5569,4.8504196550448045e-5,4.833048030447129e-5
5570,4.801978747242733e-5,4.833048030447129e-5
5571,4.787730071225107e-5,4.833048030447129e-5
5572,4.763105066073583e-5,4.833048030447129e-5
5573,4.712652311162574e-5,4.833048030447129e-5
5574,4.7060903386335194e-05,4.833048030447129e-5
5575,4.73479161837415e-5,4.833048030447129e-5
5576,4.737297215026621e-5,4.833048030447129e-5
5577,4.69902544875734e-5,4.833048030447129e-5
5578,4.709876645271595e-5,4.833048030447129e-5
5579,4.715899742847641e-5,4.833048030447129e-5
5580,4.729974077759159e-5,4.833048030447129e-5
5581,4.7359100063444935e-5,4.833048030447129e-5
5582,4.7713736744413126e-5,4.833048030447129e-5
5583,4.790570682679228e-5,4.833048030447129e-5
5584,4.794613911525897e-5,4.833048030447129e-5
5585,4.807629729599943e-5,4.833048030447129e-5
5586,4.7790832623061265e-5,4.833048030447129e-5
5587,4.752276180252997e-5,4.833048030447129e-5
5588,4.731152712590735e-5,4.833048030447129e-5
5590,4.7576372242838665e-5,4.833048030447129e-5
5592,4.7762560909972455e-5,4.833048030447129e-5
5814,4.841932937798266e-5,4.833048030447129e-5
5816,4.8229538357868276e-5,4.833048030447129e-5
5817,4.7851783235668786e-5,4.833048030447129e-5
5818,4.7831311005242166e-5,4.833048030447129e-5
5819,4.745318004573948e-5,4.833048030447129e-5
5820,4.697962107453043e-5,4.833048030447129e-5
5821,4.6904204036768326e-5,4.833048030447129e-5
5822,4.719353789503424e-5,4.833048030447129e-5
5823,4.711802858884309e-5,4.833048030447129e-5
5824,4.711742250029237e-5,4.833048030447129e-5
5825,4.7326153293596e-5,4.833048030447129e-5
5826,4.7324055772618575e-5,4.833048030447129e-5
5827,4.729700962957027e-5,4.833048030447129e-5
5828,4.732290546862832e-5,4.833048030447129e-5
5829,4.787850795671658e-5,4.833048030447129e-5
5830,4.808342000717224e-5,4.833048030447129e-5
5831,4.8003623064390935e-5,4.833048030447129e-5
5832,4.806200648387176e-5,4.833048030447129e-5
5833,4.779831002816714e-5,4.833048030447129e-5
5834,4.770183790474763e-5,4.833048030447129e-5
5835,4.762965731745924e-5,4.833048030447129e-5
5836,4.77250041942734e-5,4.833048030447129e-5
5838,4.7874335910104687e-5,4.833048030447129e-5
6063,4.8064244550690265e-5,4.833048030447129e-5
6064,4.774629071637965e-5,4.833048030447129e-5
6065,4.768460524849721e-5,4.833048030447129e-5
6066,4.742093591804179e-5,4.833048030447129e-5
6067,4.70571573819977e-5,4.833048030447129e-5
6068,4.7057189482236976e-5,4.833048030447129e-5
6069,4.716562336943307e-5,4.833048030447129e-5
