event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BEN267,11 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Students (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Aplahoue,NA,Aplahoue,6.9333,1.6833,1,Agence Benin Press,National,"On 11 March 2020, students in Aplahoue (Djakotomey LGA, Couffo) demonstrated over the arrest of two fellow students.",0,crowd size=no report,1618503555
BEN268,10 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Aplahoue,NA,Aplahoue,6.9333,1.6833,1,La Nouvelle (Benin); Agence Benin Press,National,"On 10 March 2020, residents of Aplahoue (Djakotomey LGA, Couffo) demonstrated over plans to hold local elections for new mayor.",0,crowd size=no report,1618503598
BEN266,04 March 2020,2020,1,Strategic developments,Strategic developments,Looting/property destruction,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),MPL: Popular Liberation Movement,7,37,NA,204,Western Africa,Benin,Borgou,Nikki,NA,Nikki,9.94,3.2108,2,Banouto,National,"On 4 March 2020, unidentified actors vandalised the home of the local treasurer of the Mouvement Populaire de Liberation in the Nikki area (Borgou).",0,NA,1583789987
BEN265,04 March 2020,2020,2,Strategic developments,Strategic developments,Arrests,Police Forces of Benin (2016-),NA,1,Military Forces of Benin (2016-),Police Forces of Benin (2016-),1,11,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,3,La Nouvelle (Benin); Banouto,Subnational-National,"On 4 March 2020 (or around), soldiers of the Benin Armed Forces and police officers were arrested by Benin Intelligence Services. The suspects are accused of buying weapons in Nigeria and planning a coup against President Talon.",0,NA,1639428825
BEN264,02 March 2020,2020,1,Political violence,Violence against civilians,Attack,Dogbo Communal Militia (Benin),NA,4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Couffo,Dogbo,NA,Dogbo,6.7991,1.7807,2,La Nouvelle (Benin),National,"On 2 March 2020, residents of Dogbo (Dogbo, Mono) attacked a Fulani settlement in the area. The Fulani were accused of being responsible for the death of a boy found in the community.",0,NA,1584396752
BEN263,09 February 2020,2020,1,Political violence,Battles,Armed clash,Poachers,NA,3,Police Forces of Benin (2016-),NA,1,13,NA,204,Western Africa,Benin,Alibori,Banikoara,NA,Keremou,11.3491,2.3243,1,Agence Benin Press; Banouto; Benin 24; La Nouvelle (Benin); La Vraie Info (Benin),National,"On 9 February 2020, suspected poachers attacked a police station in Keremou (Banikoara, Alibori). 1 police officer and an unreported number of residents were killed and the station razed. Unknown number of fatalities coded as 3.",4,NA,1607991360
BEN262,01 February 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Alibori,Malanville,NA,Malanville,11.8682,3.3833,1,La Vraie Info (Benin); Agence Benin Press,National,"On 1 February 2020, residents of Malanville (Malanville, Alibori) burnt a customs post to demonstrate over the arrest of a suspected smuggler.",0,crowd size=no report,1607991360
BEN261,21 January 2020,2020,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),NA,7,47,Civilian targeting,204,Western Africa,Benin,Zou,Ouinhi,NA,Sagon,7.1561,2.4195,2,Banouto; La Nouvelle (Benin); Benin 24; La Vraie Info (Benin),National,"On 21 January 2020, suspected Fulani militias attacked Ahogo, near Sagon (Ouinhi, Zou) and killed two residents.",2,NA,1607991360
BEN260,18 January 2020,2020,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),NA,7,37,Civilian targeting,204,Western Africa,Benin,Atlantique,Abomey-Calavi,NA,Abomey-Calavi,6.45,2.35,1,Banouto; Benin 24,National,"On 18 January 2020, a supporter of the opposition was attacked at his home in Adjagbo (Abomey-Calavi, Atlantique) and died on January 19.",1,NA,1670885782
BEN259,16 January 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Banouto,National,"On 16 January 2020, violent demonstrations against an arrest continued in Save (Save, Collines).",0,crowd size=no report,1580155350
BEN258,15 January 2020,2020,1,Political violence,Battles,Armed clash,Save Communal Militia (Benin),NA,4,Police Forces of Benin (2016-),NA,1,14,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Benin 24; La Nouvelle (Benin); AFP; Banouto,National-International,"On 15 January 2020, Police were attacked with gun fire after violent demonstrations against an arrest resumed in Save. Security forces responded with live ammunition and killed 2 people. 6 police officers were injured.",2,NA,1579553213
BEN257,09 January 2020,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Banouto; La Vraie Info (Benin),National,"On 9 January 2020, demonstrators blocked the Cotonou-Parakou highway at Save to oppose the arrest of a youth in their community. Police forces intervened and clashed with the demonstrators.",0,crowd size=no report,1607991360
BEN256,07 January 2020,2020,1,Political violence,Riots,Mob violence,Rioters (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),5,Rioters (Benin),Farmers (Benin),5,55,NA,204,Western Africa,Benin,Plateau,Ketou,NA,Issaba,7.4092,2.6627,1,Banouto,National,"On 7 January 2020, Fulani and residents of Issaba got engaged in street fight and threw stones at each other over land use. Police forces intervened and calmed the situation.",0,crowd size=no report,1578943802
BEN255,30 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Labor Group (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,La Vraie Info (Benin); La Nouvelle (Benin),Subnational-National,"On 30 December 2019, workers of CONTRELEC demonstrated at the premises of their company in Akpakpa in Cotonou against their working conditions.",0,crowd size=no report,1618268922
BEN431,27 December 2019,2019,1,Political violence,Riots,Mob violence,Rioters (Benin),Farmers (Benin),5,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Cobli,NA,Datori,10.4131,0.7881,1,Undisclosed Source,Local partner-Other,"On 27 December 2019, a group of farmers (primarily youths) attacked members from the Fulani community in Datori (Kobli, Atacora), and wounded an elderly woman.",0,crowd size=no report,1623256790
BEN432,18 December 2019,2019,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),Farmers (Benin),4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Atacora,Cobli,NA,Cobly,10.4922,0.9997,2,Undisclosed Source,Local partner-Other,"On 18 December 2019, a group of farmers attacked a Fulani camp near Cobly (Kobli, Atacora), and killed two Fulani and wounded 19 others.",2,NA,1623256790
BEN254,18 December 2019,2019,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),NA,7,47,Civilian targeting,204,Western Africa,Benin,Atacora,Cobli,NA,Cobly,10.4922,0.9997,2,La Nouvelle (Benin); Kisal,New media-National,"On 18 December 2019, suspected Fulani militias attacked Ouyerihoun near Cobly (no location found, coded as Cobly (Cobli, Atacora)) and killed a resident. 185 people were displaced, cattle rustled and property stolen.",1,NA,1659391256
BEN253,17 December 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),National Resistance (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,Banouto; La Vraie Info (Benin),National,"On 17 December 2019, opposition parties united in the 'National Resistance' staged a demonstration in Parakou against President Talon.",0,crowd size=no report,1607991360
BEN252,05 December 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),NA,6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Couffo,Klouekanme,NA,Klouekanme,6.9803,1.8422,1,La Vraie Info (Benin),National,"On 5 December 2019, the arrest of a suspected petrol smuggler sparked a demonstration in Klouekanme. Police forces intervened.",0,crowd size=no report,1607991366
BEN251,04 December 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Alibori,Segbana,NA,Segbana,10.9282,3.6943,1,Undisclosed Source; Banouto,Local partner-Other,"On 4 December 2019, a number of people demonstrated against the arrest of a suspected smuggler. The demonstrators attacked the police station and customs office to free the suspect in Segbana (Segbana, Alibori), police cars and property were destroyed.",0,crowd size=no report,1623256790
BEN249,16 November 2019,2019,2,Strategic developments,Strategic developments,Looting/property destruction,Police Forces of Nigeria (2015-) Nigeria Customs Service,NA,8,Civilians (Benin),NA,7,78,NA,204,Western Africa,Benin,Plateau,Ifangni,NA,Igolo,6.6487,2.7342,1,La Nouvelle (Benin); La Vraie Info (Benin),National,"On 16 November (or around), Nigerian Customs Officers crossed the border to Benin and destroyed rice shops in Igolo.",0,NA,1670285723
BEN250,16 November 2019,2019,2,Strategic developments,Strategic developments,Looting/property destruction,Police Forces of Nigeria (2015-) Nigeria Customs Service,NA,8,Civilians (Benin),NA,7,78,NA,204,Western Africa,Benin,Plateau,Pobe,NA,Pobe,6.9801,2.6649,1,La Nouvelle (Benin); La Vraie Info (Benin),National,"On 16 November (or around), Nigerian Customs Officers crossed the border to Benin and destroyed rice shops in Pobe.",0,NA,1670285723
BEN433,07 November 2019,2019,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),Women (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Tanguieta,NA,Tchanwassaga,10.7435,1.3882,2,Undisclosed Source,Local partner-Other,"On 7 November 2019, villagers in Tchanwassaga (Tanguieta, Atacora) killed an elderly woman accused of sorcery while she was fleeing Tchanwassaga for Materi.",1,crowd size=no report; women targeted: accused of witchcraft/sorcery,1638981220
BEN248,02 November 2019,2019,1,Political violence,Violence against civilians,Abduction/forced disappearance,Pirates (Benin),NA,3,Civilians (Philippines),NA,7,37,Civilian targeting,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,2,Banouto,National,02 November 2019. Pirates kidnapped nine Philippine crew members from a vessel close to Cotonou port entrance.,0,NA,1618268924
BEN434,27 October 2019,2019,1,Political violence,Riots,Mob violence,Rioters (Benin),Gogounou Communal Group (Benin),5,Rioters (Benin),Gogounou Communal Group (Benin),5,55,NA,204,Western Africa,Benin,Alibori,Gogounou,NA,Gogounou,10.8393,2.835,1,Undisclosed Source,Local partner-Other,"On 27 October 2019, three young women were severely wounded amid fighting due to a land dispute between two families in Gogounou (Gogounou, Alibori).",0,crowd size=no report,1623256790
BEN247,20 October 2019,2019,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),Farmers (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Collines,Glazoue,NA,Aklankpa,8.1684,2.232,1,Banouto,National,20 October 2019. A farmer was shot dead by a Fulani militia in Aklankpa. The brother of the deceased sustained injuries.,1,NA,1572313033
BEN245,25 September 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Teachers (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,La Nouvelle (Benin),National,25 September. Teachers at CEG Oke Dama protested the bad state of the school infrastructure in Parakou.,0,crowd size=no report,1572403726
BEN435,11 September 2019,2019,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,Undisclosed Source,Local partner-Other,"On 11 September 2019, a number of locals in Parakou (Parakou, Borgou) severely wounded two suspected cattle thieves from the Fulani community before handing them over to the police.",0,crowd size=no report,1667256940
BEN235,24 August 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),Teachers (Benin),6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,Banouto,National,24 August. Police forces used teargas to disperse protesting teachers in Parakou. The teachers boycotted an evaluation exercise.,0,crowd size=no report,1567450156
BEN234,12 August 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,N-Dali,NA,N'dali,9.8636,2.7209,1,Undisclosed Source; Banouto,Local partner-Other,"On 12 August 2019, a number of people demonstrated against the arrest of suspected robbers in N'dali (N'dali, Borgou). The demonstrators burnt tires, blocked roads, and clashed with police who responded by dispersing the crowd with live ammunition. Three people were killed.",3,crowd size=no report,1623256790
BEN244,04 August 2019,2019,1,Political violence,Battles,Armed clash,Ode Militia,NA,4,Unidentified Armed Group (Benin),NA,3,34,NA,204,Western Africa,Benin,Collines,Ouesse,NA,Ouesse,8.4942,2.4228,1,Kisal,New media,"On 4 August 2019, After a pastoralists was killed earlier in the day, traditional hunters (Ode Militia) organized a reprisal attack on the unidentified armed group in Ouesse. One person was killed during the clashes.",1,NA,1652899808
BEN243,04 August 2019,2019,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Pastoralists (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Collines,Ouesse,NA,Ouesse,8.4942,2.4228,1,Kisal,New media,"On 4 August 2019, unknown gunmen abducted and killed a pastoralist in Ouesse.",1,NA,1652899808
BEN436,16 July 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Undisclosed Source,Local partner-Other,"On 16 July 2019, a number of residents clashed with police to prevent the arrest of a youth [involved in demonstrations in June] in Save (Save, Collines). Three policemen and five civilians were wounded.",0,crowd size=no report,1623256791
BEN233,15 June 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Undisclosed Source; Benin 24; Vanguard (Nigeria),Local partner-Other,"On 15 June 2019, a number of people demonstrated against security forces who were clearing barricaded roads in Tchaourou (Tchaourou, Borgou). The police used live ammunition to disperse demonstrators. Two demonstrators were killed, 52 people wounded including 11 security forces. The police station was set ablaze.",2,crowd size=no report,1623256790
BEN232,14 June 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Banouto; Undisclosed Source,Local partner-Other,"On 14 June 2019, a number of demonstrators erected barricades in Tchaourou (Tchaourou, Borgou). Gunshots were heard from the scene (likely police firing warning shots), but there were no reports of an armed clash.",0,crowd size=no report,1623256790
BEN231,13 June 2019,2019,1,Political violence,Battles,Armed clash,Save Communal Militia (Benin),NA,4,Military Forces of Benin (2016-),NA,1,14,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Benin 24,National,"13 June. Following demonstrations in Tchaourou, residents of Save barricaded a road to prevent a military convoy from accessing Tchaourou. This resulted in a gun battle between Save residents and military forces, resulting in one fatality and several injuries.",1,NA,1560806716
BEN230,13 June 2019,2019,1,Political violence,Battles,Armed clash,Tchaourou Communal Militia (Benin),Dambanga Communal Militia (Benin),4,Police Forces of Benin (2016-),NA,1,14,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Banouto; Undisclosed Source; Benin 24,Local partner-Other,"On 13 June 2019, demonstrators in Tchaourou were reinforced by hunters from surrounding villages that engaged police forces in a gun battle in Tchaourou (Tchaourou, Borgou). Security forces overpowered the groups and cleared barricaded roads.",0,NA,1623256790
BEN229,12 June 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Banouto; Undisclosed Source,Local partner-Other,"On 12 June 2019, a number of people demonstrated and clashed with police in Tchaourou (Tchaourou, Borgou). The police responded by using live ammunition and teargas to disperse the crowd. Two people were injured.",0,crowd size=no report,1623256790
BEN228,11 June 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Banouto,National,11 June. Violent demonstrations. in Tchaourou resumed on Tuesday with police using live ammunition and teargas to removed the barricade on the road and disperse the crowd. Two people were injured.,0,crowd size=no report,1560806716
BEN227,10 June 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Banouto,National,10 June. Residents of Tchaourou barricaded a main road in the town to protest the arrest of suspected leaders of the riots during the legislative election end of April. Tires were burnt and a police station invaded.,0,crowd size=no report,1560806716
BEN226,02 June 2019,2019,2,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),NA,7,47,Civilian targeting,204,Western Africa,Benin,Collines,Dassa-Zoume,NA,Akofodjoule,7.6937,2.2673,1,La Nouvelle (Benin),National,02 June (or around). Fulani militias attacked Akofofjoule in Dassa-Zoume and killed four residents as reprisal to the death of a pastoralist a few days earlier.,4,NA,1616530992
BEN225,31 May 2019,2019,2,Political violence,Battles,Armed clash,Fulani Ethnic Militia (Benin),NA,4,Unidentified Ethnic Militia (Benin),Farmers (Benin),4,44,NA,204,Western Africa,Benin,Collines,Dassa-Zoume,NA,Akofodjoule,7.6937,2.2673,1,La Nouvelle (Benin),National,31 May (or around). A local farmer and a pastoralist got engaged in a an argument over land in Akofofjoule that resulted in the death of the pastoralist.,1,NA,1616530992
BEN242,22 May 2019,2019,1,Strategic developments,Strategic developments,Looting/property destruction,Akpakanme Communal Militia (Benin),Police Forces of Benin (2016-),4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,NA,204,Western Africa,Benin,Oueme,Akpro-Misserete,NA,Misserete,6.5587,2.5906,2,Kisal,New media,"On 22 May 2019, local leaders along with security forces torched the belongings of pastoralists in the village of Akpakanme and forcibly displaced them toward Save.",0,NA,1652899810
BEN224,03 May 2019,2019,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (Benin),NA,4,Police Forces of Benin (2016-),NA,1,14,NA,204,Western Africa,Benin,Atacora,Kerou,NA,Kerou,10.8258,2.1048,1,Benin 24; Undisclosed Source; Banouto,Local partner-Other,"On 3 May 2019, a group of youth fired into the crowd at the enthronement ceremony of a local chief in Kerou. Police forces responded with gunshots, and killed at least five people and severely wounded four others.",5,NA,1623256790
BEN241,03 May 2019,2019,1,Political violence,Battles,Armed clash,Ketou Communal Militia (Benin),Farmers (Benin),4,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,44,NA,204,Western Africa,Benin,Plateau,Ketou,NA,Ketou,7.3633,2.5998,2,Kisal,New media,"On 3 May 2019, two Fulani men were killed during intercommunal clashes between agriculturalists and pastoralists in the area of Ketou.",2,NA,1652899811
BEN222,02 May 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),Military Forces of Benin (2016-),1,15,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,Banouto; AFP,National-International,02 May. Riots in the Cotonou neighbourhood of former President Yayi resumed. Roads leading to his residency were barricaded with burning tyres. Military forces used teargas and fired gunshots to calm the situation and disperse the crowd. Three people killed.,3,crowd size=hundreds,1618268922
BEN223,01 May 2019,2019,1,Political violence,Violence against civilians,Attack,Katiba Macina,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),2,Civilians (Benin),Police Forces of Benin (2016-) Forest Guards; Civilians (France),7,27,Civilian targeting,204,Western Africa,Benin,Atacora,Materi,NA,Porga,11.001,0.9908,2,Undisclosed Source; Reuters; Le Monde; Menastream,Local partner-Other,"On 1 May 2019, Katiba Macina (JNIM) or ISGS militants killed a park ranger and abducted two French tourists near Porga (Materi, Atacora) in the Pendjari National Park. The tourists were later brought to Burkina Faso and rescued by French military.",1,NA,1623256790
BEN220,01 May 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,NA,NA,0,50,NA,204,Western Africa,Benin,Alibori,Kandi,NA,Kandi,11.1342,2.9386,1,Banouto,National,"On 1 May 2019, in Kandi acts of vandalism were recorded in the context of demonstrations against the legislative election held on April 28. Rioters burned down the cotton factory of President Talon.",0,crowd size=no report,1663032947
BEN216,28 April 2019,2019,1,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Rioters (Benin),NA,5,55,NA,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,Banouto,National,28 April. Violence erupted between rivaling party militias in Parakou leading to one death.,1,crowd size=no report,1563908690
BEN219,28 April 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Banouto,National,28 April. Rioters protesting the exclusion of opposition parties burned police vehicles in Save and clashed with Police forces.,0,crowd size=no report,1563908690
BEN218,28 April 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Collines,Bante,NA,Bante,8.4126,1.8924,1,Banouto; Undisclosed Source,Local partner-Other,"On 28 April 2019, a number of people demonstrating against the elections burned tires and clashed with police forces in Bante (Bante, Collines). One person was killed and five wounded.",1,crowd size=no report,1623256790
BEN217,28 April 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Civilians (Benin),Journalists (Benin),7,57,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Banouto,National,28 April. Rioters that protested the exclusion of opposition parties in the legislative elections attacked a vehicle of the national television. One person sustained injuries.,0,crowd size=no report,1683068745
BEN212,27 April 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Collines,Save,NA,Save,8.0342,2.4866,1,Benin 24,National,27 April. Rioters blocked a road in Save to protest the legislative election. Police called for reinforcements to control the situation. Injuries on both sides were reported.,0,crowd size=no report,1556572282
BEN215,27 April 2019,2019,1,Demonstrations,Riots,Violent demonstration,Rioters (Benin),NA,5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Borgou,Tchaourou,NA,Tchaourou,8.8865,2.5975,1,Benin 24; Undisclosed Source,Local partner-Other,"On 27 April 2019, a number of demonstrators barricaded a road, burned tires, wounded a policeman, and burned a police vehicle in in Tchaourou (Tchaourou, Borgou). Police forces later controlled the crowd.",0,crowd size=no report,1623256790
BEN213,27 April 2019,2019,1,Strategic developments,Strategic developments,Looting/property destruction,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Government of Benin (2016-); CENA: Autonomous National Electoral Commission,7,37,NA,204,Western Africa,Benin,Borgou,Nikki,NA,Alafiarou,9.9033,3.4158,1,Benin 24,National,"On 27 April 2019, an unidentified group destroyed election materials of the Autonomous National Electoral Commission (CENA) in Alafiarou (Nikki, Borgou) ahead of the legislative elections.",0,NA,1670285723
BEN214,27 April 2019,2019,1,Strategic developments,Strategic developments,Looting/property destruction,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Government of Benin (2016-); CENA: Autonomous National Electoral Commission,7,37,NA,204,Western Africa,Benin,Oueme,Adjohoun,NA,Akpotonou,6.7644,2.481,1,Benin 24,National,"On 27 April 2019, an unidentified group destroyed election materials of the Autonomous National Electoral Commission (CENA) in Akpadanou (Adjohoun, Oueme) ahead of the legislative elections.",0,NA,1670285723
BEN211,23 April 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),PRD: Democratic Renewal Party; Women (Benin),6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Oueme,Porto-Novo,NA,Porto-Novo,6.4833,2.6167,1,Benin 24,National,"On 23 April 2019, Market women protested in Porto-Novo and demanded the participation of the PRD in the upcoming elections. Police forces intervened and stopped the protest.",0,crowd size=no report,1681221315
BEN246,19 April 2019,2019,1,Demonstrations,Protests,Protest with intervention,Police Forces of Benin (2016-),NA,1,Protesters (Benin),NA,6,16,NA,204,Western Africa,Benin,Littoral,Cotonou,NA,Cotonou,6.3557,2.4353,1,Amnesty International,Other,19 April 2019. Security forces used tear gas to disperse a protest in Cotonou. Former presidents Soglo and Yayi were involved in the protests.,0,crowd size=no report,1618268924
BEN206,04 April 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Aplahoue,NA,Azove,6.9467,1.702,1,La Nouvelle (Benin); AFP,National-International,"04 April. Protesters in Dogbo, Azove, Toviklin, Djakotomey, Lalo and Cotonou demanded fair and inclusive legislative elections. Protest in Cotonou was dispersed by Police forces",0,crowd size=hundreds in total,1572403604
BEN207,04 April 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Toviklin,NA,Toviklin,6.8894,1.8372,1,La Nouvelle (Benin); AFP,National-International,"04 April. Protesters in Dogbo, Azove, Toviklin, Djakotomey, Lalo and Cotonou demanded fair and inclusive legislative elections. Protest in Cotonou was dispersed by Police forces",0,crowd size=hundreds in total,1572403604
BEN209,04 April 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Lalo,NA,Lalo,6.9287,1.8899,1,La Nouvelle (Benin); AFP,National-International,"04 April. Protesters in Dogbo, Azove, Toviklin, Djakotomey, Lalo and Cotonou demanded fair and inclusive legislative elections. Protest in Cotonou was dispersed by Police forces",0,crowd size=hundreds in total,1572403604
BEN208,04 April 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Djakotomey,NA,Djakotomey,6.898,1.6916,1,AFP; La Nouvelle (Benin),National-International,"04 April. Protesters in Dogbo, Azove, Toviklin, Djakotomey, Lalo and Cotonou demanded fair and inclusive legislative elections. Protest in Cotonou was dispersed by Police forces",0,crowd size=hundreds in total,1611011721
BEN205,04 April 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),NA,6,NA,NA,0,60,NA,204,Western Africa,Benin,Couffo,Dogbo,NA,Dogbo,6.7991,1.7807,1,AFP; La Nouvelle (Benin),National-International,"04 April. Protesters in Dogbo, Azove, Toviklin, Djakotomey, Lalo and Cotonou demanded fair and inclusive legislative elections. Protest in Cotonou was dispersed by Police forces",0,crowd size=hundreds in total,1616530987
